Address,Price,Date,Url,Lat,Lon,LSOACode,LowerLayerSuperOutputArea,ConstituencyCode
"Kings Road, Stockland Green, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-70215046.html,52.5218400793597,-1.86112385169962,E01009410,Birmingham 026D,E14000561
"Greenwood Avenue, Birmingham, B27",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64363365.html,52.4403548583056,-1.83313478840456,E01009022,Birmingham 098B,E14000568
"Green Lane, Winson Green, Birmingham, B21",185000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-58121172.html,52.5066293072541,-1.95295831339109,E01009351,Birmingham 036E,E14000564
"Hagley Road, Halesowen",163000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-83317307.html,52.4439614032286,-2.06365958691095,E01009732,Dudley 039A,E14000722
"Horseley Heath, Tipton, DY4",160000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-80872334.html,52.5268577455087,-2.04388117945611,E01009980,Sandwell 016D,E14001030
"Fairfield Drive, Halesowen",179950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83044823.html,52.4722940050164,-2.02674958862723,E01009798,Dudley 026E,E14000722
"Hagley Road West , Smethwick",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72196798.html,52.4666318190044,-1.98082084505241,E01009925,Sandwell 034D,E14001016
"Hamilton Drive, Oldbury, B69",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-61457022.html,52.5158913881705,-2.04018616436444,E01010073,Sandwell 021E,E14001030
"Haden Road, Cradley Heath, West Midlands, B64",199950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64750254.html,52.476771689289,-2.06930187240603,E01009955,Sandwell 035C,E14000722
"Grosvenor Road, Birmingham",200000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-85069304.html,52.514964457892,-1.90918417250111,E01033621,Birmingham 035G,E14000566
"Falcon Lodge Crescent, Sutton Coldfield",180000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-62351094.html,52.5665919284558,-1.788397560477,E01009445,Birmingham 005A,E14000985
"Farrington Road, Erdington, Birmingham, West Midlands, B23",170000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-74217919.html,52.5261652551966,-1.86995396291843,E01009126,Birmingham 026A,E14000561
"HALESOWEN, Fairfield Drive",175000,2019-11-02,https://www.rightmove.co.uk/property-for-sale/property-86214926.html,52.4722940050164,-2.02674958862723,E01009798,Dudley 026E,E14000722
"Hales Lane, Smethwick, Birminga, West Midlands, B67",190000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-65224383.html,52.4864998201746,-1.98199042544371,E01010056,Sandwell 028C,E14001016
"Fieldhouse Road, Birmingham",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72722336.html,52.471618220669,-1.81829543887791,E01008896,Birmingham 066B,E14000568
"Howley Grange Road, Halesowen, B62",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64768005.html,52.4503603880545,-2.01599479043878,E01009802,Dudley 036B,E14000722
"Fladbury Crescent, Selly Oak, Birmingham, West Midlands, B29",185000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-76725551.html,52.44046015828,-1.94596718017782,E01009284,Birmingham 096A,E14000567
"Hancox Street, Oldbury, West Midlands, B68",176950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-82250570.html,52.480477874449,-2.00290129841722,E01009939,Sandwell 032B,E14001016
"Hall Green Road, West Bromwich, B71",195000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-62075943.html,52.5456546324643,-1.9949431117468,E01009995,Sandwell 010C,E14001029
"Gladys Road, Smethwick",160000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-63057027.html,52.4793961218921,-1.97330618280087,E01009928,Sandwell 034G,E14001016
"HALESOWEN, Ashfield Grove",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72508687.html,52.4425196847214,-2.06954214239239,E01009810,Dudley 043C,E14000722
"HALESOWEN, Banners Lane",190000,2019-11-04,https://www.rightmove.co.uk/property-for-sale/property-86270129.html,52.4584292039671,-2.0741295408195,E01009863,Dudley 033E,E14000722
"Millington Road, Birmingham, B36",175000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-65721639.html,52.5027942493352,-1.80623440535402,E01009083,Birmingham 038D,E14000563
"Foxton Road, Alum Rock, Birmingham, West Midlands, B8",180000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-65966634.html,52.4891823867946,-1.84178666368803,E01009491,Birmingham 051E,E14000563
"Gleneagles Road, Yardley, Birmingham",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64413276.html,52.4705001580366,-1.79430488500979,E01009519,Birmingham 072C,E14000568
"HARNESS CLOSE, WALSALL, WEST MIDLANDS, WS5 4PZ",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83552432.html,52.5605760596654,-1.97915784744863,E01010337,Walsall 037B,E14001012
"Hawthorn Close, Birmingham",160000,2019-09-27,https://www.rightmove.co.uk/property-for-sale/property-65250384.html,52.5355677563416,-1.83985114719176,E01009001,Birmingham 018A,E14000561
"Gorsemoor Road, Cannock, Staffordshire, WS12",195000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-84615779.html,52.6905688909089,-1.98841753151643,E01029382,Cannock Chase 009C,E14000618
"Kingsbridge Road, Bartley Green, Birmingham",160000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-84948029.html,52.4381348356698,-1.99260116386532,E01033629,Birmingham 106F,E14000560
"Kingshurst Road, Northfield, Birmingham, B31",195000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-74120899.html,52.4106209951509,-1.96717289558072,E01009219,Birmingham 120E,E14000565
"Hanover Road, Rowley Regis",140000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-65028342.html,52.4874818154091,-2.04413628003566,E01010040,Sandwell 029B,E14000722
"Hampton Court Road, Birmingham, West Midlands, B17",165000,2019-10-23,https://www.rightmove.co.uk/property-for-sale/property-82751156.html,52.4611463119725,-1.97258122194048,E01009252,Birmingham 073C,E14000560
"Hazelville Grove, BIRMINGHAM",195000,2019-10-11,https://www.rightmove.co.uk/property-for-sale/property-74693293.html,52.4245343306125,-1.83451793968229,E01032589,Birmingham 132E,E14000562
"Grainger Close, Tipton, DY4",160000,2019-09-27,https://www.rightmove.co.uk/property-for-sale/property-85067477.html,52.533782595196,-2.03607481866085,E01009977,Sandwell 016B,E14001030
"HALESOWEN, Blackberry Lane",145000,2019-09-08,https://www.rightmove.co.uk/property-for-sale/property-82503848.html,52.4446851671432,-2.05453899229145,E01009799,Dudley 039D,E14000722
"Kington Way, Yardley",199950,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-74156194.html,52.4761887136933,-1.80914847430341,E01009515,Birmingham 067C,E14000568
"Hawthorne Road, Delves, Walsall, WS5",160000,2019-10-13,https://www.rightmove.co.uk/property-for-sale/property-74641909.html,52.5625529950439,-1.97487892148905,E01010337,Walsall 037B,E14001012
"Harvard Road, Solihull, B92",200000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-63958680.html,52.4507071763695,-1.78586266156595,E01010159,Solihull 010B,E14000931
"Fulham Road, B11",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-79171010.html,52.4558645828797,-1.87060222004227,E01009396,Birmingham 082D,E14000562
"Highbury Road, Oldbury",160000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-85534583.html,52.4901869234574,-2.00555294585268,E01010005,Sandwell 030D,E14001016
"Millington Road, Birmingham, B36",180000,2019-10-25,https://www.rightmove.co.uk/property-for-sale/property-65721639.html,52.5027942493352,-1.80623440535402,E01009083,Birmingham 038D,E14000563
"Hamilton Drive, Tividale, Oldbury, West Midlands, B69",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83788847.html,52.5158913881705,-2.04018616436444,E01010073,Sandwell 021E,E14001030
"Holly Lane, Erdington, Birmingham",175000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-75750314.html,52.5204389143411,-1.8217787861019,E01009011,Birmingham 028B,E14000561
"Harvington Road, Oldbury",160000,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-74858929.html,52.4680714374153,-2.00864125533267,E01010028,Sandwell 037E,E14001016
"Gee Street, Birmingham, West Midlands",165000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-74214208.html,52.4953584830725,-1.89935586399203,E01008913,Birmingham 050B,E14000564
"HALESOWEN, Summer Hill",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-69933977.html,52.4465744546825,-2.05145161628881,E01009806,Dudley 039F,E14000722
"George Street, Birmingham",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-83234270.html,52.5015731290244,-1.91407302212696,E01008907,Birmingham 040B,E14000566
"Harleston Road, Great Barr, BIRMINGHAM",165000,2019-10-31,https://www.rightmove.co.uk/property-for-sale/property-75176398.html,52.5414684656159,-1.89010903093885,E01009229,Birmingham 017B,E14000566
"George Road, Birmingham, Oldbury, United Kingdom, B68",165000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-65279529.html,52.4777809126666,-2.00157600246977,E01009939,Sandwell 032B,E14001016
"Hursey Drive, Tipton",170000,2019-10-03,https://www.rightmove.co.uk/property-for-sale/property-74476768.html,52.5301799887941,-2.05361349056317,E01010075,Sandwell 015E,E14001030
"Millington Road, Hodge Hill, Birmingham, B36",175950,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-61721859.html,52.5018036711551,-1.80520755621688,E01009087,Birmingham 042C,E14000563
"Highcroft Road, Birmingham",190000,2019-09-11,https://www.rightmove.co.uk/property-for-sale/property-70378522.html,52.5212896192109,-1.85198807799798,E01033630,Birmingham 031H,E14000561
"Handley Grove, Northfield, B31",169950,2019-10-05,https://www.rightmove.co.uk/property-for-sale/property-65557353.html,52.4070295047414,-1.99951508635214,E01033633,Birmingham 125G,E14000565
"Gladstone Street, West Bromwich, B71",175000,2019-09-10,https://www.rightmove.co.uk/property-for-sale/property-64574274.html,52.5284840331807,-1.99641901213543,E01009992,Sandwell 017B,E14001029
"Langstone Road, Warstock, Birmingham",170000,2019-10-19,https://www.rightmove.co.uk/property-for-sale/property-65847846.html,52.4103745064134,-1.87014707346101,E01008945,Birmingham 122A,E14000567
"Heathside Drive, Birmingham, West Midlands",170000,2019-11-02,https://www.rightmove.co.uk/property-for-sale/property-86207114.html,52.4035863577118,-1.92014239182873,E01009109,Birmingham 123B,E14000565
"Greenway, Handsworth Wood, Birmingham, West Midlands",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-72924205.html,52.5317911874948,-1.93258842424075,E01009276,Birmingham 133C,E14000566
"Harness Close, Walsall",199250,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63962271.html,52.5605760596654,-1.97915784744863,E01010337,Walsall 037B,E14001012
"Howley Grange Road, Halesowen",190000,2019-10-03,https://www.rightmove.co.uk/property-for-sale/property-65495289.html,52.4503603880545,-2.01599479043878,E01009802,Dudley 036B,E14000722
"Millington Road, Hodge Hill, Birmingham, B36",179950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-61721859.html,52.5018036711551,-1.80520755621688,E01009087,Birmingham 042C,E14000563
"Golden Hillock Road, Sparkbrook, Birmingham, West Midlands, B11",160000,2019-09-29,https://www.rightmove.co.uk/property-for-sale/property-65394906.html,52.4580118478323,-1.86147153756767,E01009373,Birmingham 082B,E14000562
"Goldstar Way, Birmingham",170000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73683160.html,52.4773870100631,-1.77483811619045,E01009303,Birmingham 057E,E14000563
"Highters Heath Lane, Birmingham",179950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-84402989.html,52.4092107150439,-1.87470764765345,E01008946,Birmingham 122B,E14000567
"Howley Grange Road, Halesowen, B62",190000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-64768005.html,52.4503603880545,-2.01599479043878,E01009802,Dudley 036B,E14000722
"Geraldine Road, Birmingham, ., B25",185000,2019-09-15,https://www.rightmove.co.uk/property-for-sale/property-84679031.html,52.4641680797752,-1.8259798653316,E01008883,Birmingham 078A,E14000568
"Hengham Road, Birmingham",165000,2019-09-18,https://www.rightmove.co.uk/property-for-sale/property-65166030.html,52.4732800551458,-1.79031703235311,E01009514,Birmingham 062B,E14000568
"Huntingtree Road, Halesowen",195000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-85034081.html,52.4478253996703,-2.06675498860159,E01009738,Dudley 034E,E14000722
"Legge Street, West Bromwich",175000,2019-09-25,https://www.rightmove.co.uk/property-for-sale/property-84659948.html,52.5171560813115,-1.98669376315396,E01010107,Sandwell 020D,E14001029
"Haslucks Green Road, Shirley",200000,2019-10-05,https://www.rightmove.co.uk/property-for-sale/property-74522554.html,52.4039601574114,-1.84414901912262,E01010219,Solihull 021B,E14000931
"Gibbs Hill Road, West Heath, Birmingham, B31",190000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-74004988.html,52.3929070339165,-1.95631155839076,E01009217,Birmingham 131E,E14000565
"Hawthorne Road, Delves, Walsall, ., WS5",160000,2019-10-09,https://www.rightmove.co.uk/property-for-sale/property-74641909.html,52.5625529950439,-1.97487892148905,E01010337,Walsall 037B,E14001012
"Nailstone Crescent, Acocks Green, Birmingham, West Midlands, B27",175000,2019-10-21,https://www.rightmove.co.uk/property-for-sale/property-65867964.html,52.4337736554005,-1.8205101185374,E01009025,Birmingham 103E,E14000568
"Hayes Grove, Birmingham",169950,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-63348237.html,52.5306780847596,-1.8156935649594,E01009005,Birmingham 025A,E14000561
"Hill Top, West Bromwich",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73874686.html,52.5344169657114,-2.01012890049096,E01010094,Sandwell 013B,E14001030
"Ipswich Crescent, Great Barr",200000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-73940986.html,52.5351056279756,-1.91430263102491,E01009236,Birmingham 019B,E14000566
"Holly Hill Road, Rubery/Rednal, Birmingham, B45",165000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64029852.html,52.4091870589839,-2.00377822368639,E01009174,Birmingham 119C,E14000565
"Huntingtree Road, Halesowen, West Midlands, B63",195000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-61795647.html,52.4478253996703,-2.06675498860159,E01009738,Dudley 034E,E14000722
"Gorleston Road, Warstock, Birmingham",180000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-64289367.html,52.4077723077596,-1.87471171447427,E01008946,Birmingham 122B,E14000567
"Hillaries Road, Erdington, Birmingham, West Midlands, B23",160000,2019-10-15,https://www.rightmove.co.uk/property-for-sale/property-85529879.html,52.513382900037,-1.85555106183753,E01009413,Birmingham 030D,E14000561
"Haden Road, Cradley Heath",160000,2019-09-06,https://www.rightmove.co.uk/property-for-sale/property-79613009.html,52.476771689289,-2.06930187240603,E01009955,Sandwell 035C,E14000722
"Hillside Drive, Great Barr, Birmingham",180000,2019-10-23,https://www.rightmove.co.uk/property-for-sale/property-82527239.html,52.5334952109651,-1.92580450950275,E01009237,Birmingham 024A,E14000566
"Hales Road, Wednesbury",170000,2019-09-21,https://www.rightmove.co.uk/property-for-sale/property-84918257.html,52.5620157623424,-2.01072548351636,E01010088,Sandwell 001D,E14001030
"Jayshaw Avenue, Great Barr",190000,2019-10-17,https://www.rightmove.co.uk/property-for-sale/property-85701896.html,52.5433922995583,-1.94038573518246,E01010012,Sandwell 011D,E14001029
"Linton Walk, Birmingham, B23",160000,2019-11-02,https://www.rightmove.co.uk/property-for-sale/property-66117204.html,52.5178921270352,-1.867767825012,E01009414,Birmingham 030E,E14000561
